objID,uniquePspsOBid,raMean,decMean,l,b,class,prob_Galaxy,prob_Star,prob_QSO,extrapolation_Class,cellDistance_Class,cellID_Class,z_phot,z_photErr,z_phot0,extrapolation_Photoz,cellDistance_Photoz,cellID_Photoz
192963050359413614,1058120000024249,305.03613793,70.802397170000006,104.183063497796,18.672664649581002,GALAXY,0.97751940000000004,3.0242454000000002E-3,0.019456305,0,0.22167632363959849,4364,0.30786073207855225,7.2703116871661075E-2,0.29046842,0,0.22435935826308734,7434
192943050854547067,1058120000026121,305.08533991000002,70.788600130000006,104.178828397302,18.651779294312398,UNSURE,0.60765325999999997,0.11520378000000001,0.27714290000000003,0,0.45941940511051277,2855,-999.0,-999.0,-999.0,-999,-999.0,-999
194453151328186646,1070554000002047,315.13293666999999,72.046571290000003,107.14299881549499,16.696231531335098,UNSURE,0.68260865999999998,0.26729605000000001,5.0095275000000002E-2,1,11.401100009395083,8535,-999.0,-999.0,-999.0,-999,-999.0,-999
195393180643665627,1074330000011823,318.06435812000001,72.829034710000002,108.359709937121,16.510215833077201,UNSURE,0.69233953999999998,0.013184529,0.29447596999999998,0,0.94873619873492387,2436,-999.0,-999.0,-999.0,-999,-999.0,-999
195373100910393540,1063079000047465,310.09129027,72.810417029999996,106.85674368380199,18.376466103320897,GALAXY,0.88060850000000002,8.0268584000000004E-2,0.039122984,1,6.0708575835341341,11244,0.46936085820198059,4.7097985248822888E-2,0.46879995000000002,1,9.5449925503735091,145
196673126794497004,1066912000019776,312.67943802000002,73.896854829999995,108.24248086368601,18.3812396716487,UNSURE,0.69251510000000005,0.10474748,0.20273753999999999,1,1.9008086610388817,6875,-999.0,-999.0,-999.0,-999,-999.0,-999
196723126173351736,1066912000064541,312.61730963999997,73.934052969999996,108.263854117731,18.416858247354,GALAXY,0.81959539999999997,7.5672119999999995E-2,0.10473248,1,14.320346128962278,5213,0.47510245442390442,4.3823564945588873E-2,0.47298570000000001,1,15.138607229981551,35
197040882212782495,1018949000035391,88.221349649999993,74.201383550000003,139.45914204396499,22.180458402655102,GALAXY,0.95462970000000003,9.2537969999999994E-3,3.6116495999999998E-2,0,0.71567516728862179,121,0.61752140522003174,0.12552085990542985,0.60698580000000002,0,0.38023764530632487,5874
197030881733398302,1018949000034290,88.172891500000006,74.197858299999993,139.457435982888,22.166892773032799,GALAXY,0.88967399999999996,0.027653588,8.2672394999999996E-2,0,0.29001726094251279,6301,0.30472609400749207,6.7985910161010646E-2,0.27991090000000002,0,0.23819185648496302,6984
