burst,subband,center_freq_mhz,n_preferred,component,dnu_mhz,dnu_err_mhz,modulation_m,modulation_err,fit_range_mhz,selected_bic,selected_redchi,quality_flags
chromatica,0,1321.0629985349178,1,1,0.728456793543379,0.0897932364055874,0.7594359730699889,0.031054578005508746,9.797737261924173,363.5758348038046,2.9685868682630296,
chromatica,1,1351.0971837864236,2,1,0.5957143809274987,0.08014451060137061,0.7605000210247326,0.030678750891631724,20.083835259645152,31.375619237140867,1.006019088442257,
chromatica,1,1351.0971837864236,2,2,26.68061326897152,7.981911085169875,1.0181697131314351,0.2031905664372657,20.083835259645152,31.375619237140867,1.006019088442257,dnu_exceeds_fit_window
chromatica,2,1395.88902002279,1,1,2.0652691362954894,0.15768618389170966,0.9897688072733102,0.024521666035872747,24.387514243854795,495.8892728334514,1.8208531895097266,
chromatica,3,1459.620096044278,2,1,1.38918172555824,0.10084115397470149,1.4822938954811407,0.029789307535035066,25.0,219.52834325008422,1.2626531714366431,
chromatica,3,1459.620096044278,2,2,902.4062940797392,390856.65781035373,20.287993628852263,8780.698458083065,25.0,219.52834325008422,1.2626531714366431,dnu_exceeds_fit_window;fractional_dnu_err_gt_1;modulation_gt_3;fractional_mod_err_gt_1
