registry_idx,nickname,type,object_id,tns,ra_deg,dec_deg,host_z_spec,best_z,best_z_err,best_z_source,classification,final_verdict,registry_tier,budget_eligible,impact_kpc,m500_1e14msun,r500_mpc,gsc242_status,gsc242_id,gsc242_separation_arcsec,gsc242_candidate_count,gsc242_second_separation_arcsec,gsc242_release,gsc242_retrieved_at_utc,gsc242_snapshot_sha256,gsc242_class,allwise_status,allwise_id,allwise_separation_arcsec,allwise_candidate_count,allwise_second_separation_arcsec,allwise_release,allwise_retrieved_at_utc,allwise_snapshot_sha256,allwise_w1_mag,allwise_w1_err_mag,allwise_w2_mag,allwise_w2_err_mag,allwise_qph,allwise_ccf,allwise_ex,catwise2020_status,catwise2020_id,catwise2020_separation_arcsec,catwise2020_candidate_count,catwise2020_second_separation_arcsec,catwise2020_release,catwise2020_retrieved_at_utc,catwise2020_snapshot_sha256,catwise2020_w1_mag,catwise2020_w1_err_mag,catwise2020_w2_mag,catwise2020_w2_err_mag,catwise2020_pmQual,catwise2020_abf,catwise2020_ccf,catwise2020_ccf_status,unwise_status,unwise_id,unwise_separation_arcsec,unwise_candidate_count,unwise_second_separation_arcsec,unwise_release,unwise_retrieved_at_utc,unwise_snapshot_sha256,unwise_w1_flux,unwise_w1_flux_err,unwise_w2_flux,unwise_w2_flux_err,unwise_q_w1,unwise_q_w2,unwise_ff_w1,unwise_ff_w2,allwise_photometry_status,allwise_extended_source_flag,w1_w2_color_mag,w1_w2_color_err_mag,stern12_status,cluver14_log_mstar,cluver14_log_mstar_err,cluver14_method,cluver14_units,cluver14_authority,cluver14_status,adopted_log_mstar,adopted_log_mstar_err,adopted_mass_authority,adopted_mass_status,m200c_msun,m200c_err_msun,m200c_method,m200c_units,m200c_status,r200c_kpc,r200c_err_kpc,r200c_method,r200c_units,r200c_status,c200c,c200c_status,scale_radius_kpc,scale_radius_status,b_over_r200c
11,phineas,halo,832,FRB 20230307A,177.7635672,71.68486398,0.271,0.1925,0.0284,LS/Zhou phot,DEV,confirmed,True,True,158.8,,,matched,N77R002453,0.015295470076492764,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,e8f6654fd4557067ba55ba19f03283ee5d1497b6e93a11af886b45ea671a963e,3.0,matched,J115103.10+714104.5,1.1926490255911038,1,,AllWISE,2026-07-21T07:38:07+00:00,55ed100afb5bf07ce99d1043016d6e23aa6a79e243548551fdb6deddc8b36ae0,16.80299949645996,0.07100000232458115,16.413999557495117,0.16099999845027924,ABUU,0000,0.0,matched,J115103.25+714105.2,0.20544253924108466,1,,CatWISE2020,2026-07-21T07:38:07+00:00,b33ab9306ba519d8566c4d8152f855d4b44e738f8b423001a036a93ca107aa25,16.738000869750977,0.03257208614274388,16.333999633789062,0.07487835894883652,3N000,00,,not_published_in_vizier_table,ambiguous,1755p711o0027955,0.2281929912214485,2,0.22829013081583782,unWISE Catalog,2026-07-21T07:38:07+00:00,4e7a71d930b6c97987baf941b804451d62443a82f35bcb6f03772f20a3784f0d,185.50999450683594,5.4842000007629395,305.5899963378906,20.336000442504883,1.0,1.0,0.8609,0.9052,pass,False,0.38899993896484375,0.17596022229776945,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.21053284051532,,ps1_taylor,pass_uncertainty_unavailable,542273443718.04755,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,161.1874408532471,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,8.243603134390915,pass_model_relation,19.55303260303743,pass_model_relation,0.9851884188953609
12,phineas,halo,953,FRB 20230307A,177.8314024,71.69336919,0.271,0.1991,0.0,DESI spec,REX,confirmed,True,True,242.7,,,matched,N77R002501,0.03253854764484442,2,1.8237571258203993,GSC 2.4.2,2026-07-21T07:38:07+00:00,54dc1914b6cad48228251edf28fedd1f37d1620eaeb4ac25baf40b8162fa6bf4,3.0,matched,J115119.58+714136.0,0.24092074219898135,1,,AllWISE,2026-07-21T07:38:07+00:00,6048c660ab2337e2d728c2b23b3e0b9c6e3c19c7b85dabe82d628969d3821abd,16.22800064086914,0.050999999046325684,15.75100040435791,0.0989999994635582,AABU,0000,0.0,matched,J115119.51+714136.0,0.15260281791828212,1,,CatWISE2020,2026-07-21T07:38:07+00:00,ddc43ef03eaea48c509dfb68de39000e80b2668d1db81fdb314f8e778386fd85,16.180999755859375,0.022353392450902662,15.777999877929688,0.04431576345951548,3N000,00,,not_published_in_vizier_table,ambiguous,1800p711o0027202,0.15205110658788965,2,0.16681784920511464,unWISE Catalog,2026-07-21T07:38:07+00:00,41ce5b8c799597a1c3ea4f33c1b629a6a023dc20a3ce2c37fd987f93bc412043,307.2799987792969,5.8769001960754395,525.7000122070312,21.052000045776367,1.0,1.0,0.8418,0.9723,pass,False,0.47700023651123047,0.11136426624599896,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.085944864627542,,ps1_taylor,pass_uncertainty_unavailable,449400078853.2408,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,151.03980711881184,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,8.368030929694623,pass_model_relation,18.049623428474085,pass_model_relation,1.6068611621642621
13,phineas,halo,983,FRB 20230307A,177.8163208,71.69501131,0.271,0.1649,0.0585,LS/Zhou phot,EXP,confirmed,True,True,122.2,,,ambiguous,N77R018963,0.15111536379756133,4,0.3788106923917917,GSC 2.4.2,2026-07-21T07:38:07+00:00,5d00818592db8f4398c16af4752f940bab840a89a378475f060e2cb31099c334,3.0,matched,J115116.47+714142.6,2.678025192010521,1,,AllWISE,2026-07-21T07:38:07+00:00,e0c6366bbbd216097f80ea2fe97cac0a8a2b8654b4430c031152de04895ae90c,17.972999572753906,0.1809999942779541,17.756000518798828,,BUUU,0000,0.0,matched,J115115.99+714142.1,0.3847496437506641,1,,CatWISE2020,2026-07-21T07:38:07+00:00,a32dac62c226b9d1a2eec9125e9359c43f67cc92c5346c0fbecdf05ee35cec33,18.35099983215332,0.11801480486501406,18.615999221801758,0.603186780421183,1N000,00,,not_published_in_vizier_table,ambiguous,1800p711o0080186,0.20809723060728713,2,0.4738357585369858,unWISE Catalog,2026-07-21T07:38:07+00:00,619d5a7988a649feac1a2ad656bb64fb4006424fc883ca0ae5ef75719fdbcee0,45.32400131225586,5.003699779510498,0.0,0.0,1.0,0.0,0.7587,0.0,missing_or_upper_limit,False,,,insufficient_color,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,8.944123958400086,,ps1_taylor,pass_uncertainty_unavailable,112787184570.15146,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,96.45747262524745,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,9.716329657677244,pass_model_relation,9.927356936580749,pass_model_relation,1.2668795550425247
14,phineas,halo,986,FRB 20230307A,177.7309593,71.69534656,0.271,0.2082,0.0667,LS/Zhou phot,REX,inconclusive,False,False,203.4,,,matched,N77R002535,0.04943538237107985,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,c8da0261c0bb9a8ccea646dbd0c05937dfb560294b23439d24b94f8b8ae4d834,3.0,matched,J115055.49+714144.4,1.2166159736859048,1,,AllWISE,2026-07-21T07:38:07+00:00,ec690ea056001afdfe1ec41483466c26caa389bca6e14379eba930aa2b1a2475,17.893999099731445,0.17299999296665192,17.100000381469727,,BUUU,0000,0.0,matched,J115055.43+714143.0,0.14013927117495162,1,,CatWISE2020,2026-07-21T07:38:07+00:00,86373b84847f0db7285f28ade7a1ec6258a8e2142d333cc7e5ccfdcc812faa6f,17.83099937438965,0.07336055437554928,17.47800064086914,0.21714724095162588,1N000,00,,not_published_in_vizier_table,ambiguous,1800p711o0027275,0.15407265307100199,2,0.2378642051787838,unWISE Catalog,2026-07-21T07:38:07+00:00,7ab85ea1a0248f944a1117e19cefc7aac0a690e9bba5e178d28bb541ecafd570,71.7979965209961,5.093100070953369,115.11000061035156,19.652000427246094,1.0,1.0,0.8536,0.8707,missing_or_upper_limit,False,,,insufficient_color,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,9.576963911883936,,ps1_taylor,pass_uncertainty_unavailable,235777448347.26843,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,121.41365992242164,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,8.86268805854231,pass_model_relation,13.699417052752635,pass_model_relation,1.675264547086088
15,phineas,halo,1072,FRB 20230307A,177.7704447,71.70050655,0.271,0.2996,0.0793,LS/Zhou phot,EXP,inconclusive,False,False,105.2,,,ambiguous,N77R030545,0.2091870820347574,2,0.27891746248975585,GSC 2.4.2,2026-07-21T07:38:07+00:00,ef5f21cb6e907a6315b3c7b1e35965bfbaff8cabe370be7bcc90b325e656c446,3.0,unmatched,,,0,,AllWISE,2026-07-21T07:38:07+00:00,7758af55510d445f8f029be8f7c4c38927ac6670972281471b8d22e61965ef60,,,,,,,,matched,J115104.76+714200.9,1.1206490522276125,1,,CatWISE2020,2026-07-21T07:38:07+00:00,6595c719825e51385d939f2dc77a6fb0d777f95a3df46cc222934705a13f9399,18.267000198364258,0.11078940864878871,17.724000930786133,0.26808301352052577,1N000,00,,not_published_in_vizier_table,ambiguous,1755p711o0056823,0.7944991186119452,2,0.8089398608704605,unWISE Catalog,2026-07-21T07:38:07+00:00,49fb2690db37184ae51953bda9fcdbd513db741f1f7ec1ce536c85614eac8b95,53.52199935913086,5.0447001457214355,0.0,0.0,1.0,0.0,0.8679,0.0,match_unmatched,False,,,insufficient_color,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,9.538662143939131,,ps1_taylor,pass_uncertainty_unavailable,244236044741.73566,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,118.70373872064467,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,8.447766174666105,pass_model_relation,14.051494355587604,pass_model_relation,0.886239988174053
16,phineas,halo,1153,FRB 20230307A,177.7780541,71.70559219,0.271,0.2146,0.0,DESI spec,REX,confirmed,True,True,135.8,,,matched,N77R002597,0.020327514856280357,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,a07166b6eb4ec0e8fa80515fd16366c44df96647aa5b69399618d60ee9d97b78,3.0,matched,J115106.76+714220.0,0.16642912270386565,1,,AllWISE,2026-07-21T07:38:07+00:00,38f145529ca3ea50a4d8a227a716e53f2eac1e20c70128632bf4ef1e8eac2bea,16.038999557495117,0.04500000178813934,15.722000122070312,0.10000000149011612,AAUU,0000,0.0,matched,J115106.75+714220.0,0.05694781865198459,1,,CatWISE2020,2026-07-21T07:38:07+00:00,26a8870f0cc05c94260c44873a1531f7a65618e710952599598256ccdea5b20f,16.033000946044922,0.02227151189247445,15.765000343322754,0.04431576345951548,1N000,00,,not_published_in_vizier_table,ambiguous,1755p711o0028408,0.05638221027683437,2,0.08833197053699905,unWISE Catalog,2026-07-21T07:38:07+00:00,3fa7962102f33a426094d371c760dadbd894c6e4214e5e662ca3344d030a3d86,403.2099914550781,6.060100078582764,497.7300109863281,21.073999404907227,1.0,1.0,0.9664,0.9673,pass,False,0.3169994354248047,0.1096585630899647,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.672284480542231,,ps1_taylor,pass_uncertainty_unavailable,1707590432605.2102,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,234.35417571626624,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,7.314318626770591,pass_model_relation,32.04046578700086,pass_model_relation,0.5794648189431613
17,phineas,halo,1190,FRB 20230307A,177.7811216,71.70977541,0.271,0.1096,0.0,DESI spec,DEV,confirmed,True,True,121.1,,,matched,N77R002619,2.945115839345997e-05,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,9bd56662c0c7427142945269bce6e47d68ded344855447dd3dd0b62bd243d80c,0.0,matched,J115107.45+714235.2,0.13009361285523843,1,,AllWISE,2026-07-21T07:38:07+00:00,1fe16cb4fe4c2e8208650c441429c1ef7bfa579cce09ca84eedc3288ac4be003,15.718000411987305,0.03999999910593033,15.482999801635742,0.08399999886751175,AAUU,0000,0.0,matched,J115107.54+714235.7,0.6511721553524277,1,,CatWISE2020,2026-07-21T07:38:07+00:00,49e8f1335b9e608744a87bddc5eb0d656b26ebd1b2da63b2b1ab6826698b913d,15.598999977111816,0.016847630763488216,15.510000228881836,0.0344678160240676,3N000,00,,not_published_in_vizier_table,matched,1800p711o0027563,0.11844120001100787,3,0.9896989268947373,unWISE Catalog,2026-07-21T07:38:07+00:00,d8ea488b9b239a9c06f96af6e44a31e9c306b088594a9832ac4b5a91e3a87466,572.8499755859375,6.475800037384033,656.7899780273438,21.410999298095703,1.0,1.0,0.9578,0.9575,pass,False,0.2350006103515625,0.09303762539003456,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,9.988535708575595,,ps1_taylor,pass_uncertainty_unavailable,356081744303.46747,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,144.27622828823223,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,8.912524547990426,pass_model_relation,16.18803151804651,pass_model_relation,0.8393621141666441
18,phineas,halo,194021777634832653,FRB 20230307A,177.7635678,71.68486803,0.271,0.1925,0.0284,LS/Zhou phot,DEV,confirmed,True,True,130.6,,,matched,N77R002453,0.0012564604938010817,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,71d45e76ae857539b65edb289b9ada7d1f27101f68e934054fe9be9e4e1b3574,3.0,matched,J115103.10+714104.5,1.204966236797435,1,,AllWISE,2026-07-21T07:38:07+00:00,c5626ce7529444ef5a8dfd3b9f2998579d178acb41beac13a8c0e4a1971afc3e,16.80299949645996,0.07100000232458115,16.413999557495117,0.16099999845027924,ABUU,0000,0.0,matched,J115103.25+714105.2,0.21983143540469127,1,,CatWISE2020,2026-07-21T07:38:07+00:00,0cf4db4950fe49892e823522ac0f900dd35ddec5a6cd5cb309541c4536ce7fac,16.738000869750977,0.03257208614274388,16.333999633789062,0.07487835894883652,3N000,00,,not_published_in_vizier_table,ambiguous,1755p711o0027955,0.24247012837375034,2,0.2428846140749883,unWISE Catalog,2026-07-21T07:38:07+00:00,50ee16773f13cbaf9bf543e8496769b8564ef666112ad4de29699e1997197ed1,185.50999450683594,5.4842000007629395,305.5899963378906,20.336000442504883,1.0,1.0,0.8609,0.9052,pass,False,0.38899993896484375,0.17596022229776945,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.21053284051532,,ps1_taylor,pass_uncertainty_unavailable,542273443718.04755,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,161.1874408532471,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,8.243603134390915,pass_model_relation,19.55303260303743,pass_model_relation,0.8102368230965624
19,phineas,halo,194031778315722893,FRB 20230307A,177.8313746,71.7,0.271,0.8841,0.1155,LS/Zhou phot,REX,refuted,False,False,195.9,,,matched,N77R026264,2.3410280927481466,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,acaa9ba5623756a9d3ffc0e909aca6f0ae7e9e3ca068b9db033861ef14b8d5ff,3.0,unmatched,,,0,,AllWISE,2026-07-21T07:38:07+00:00,4df7f30d67349fc3abd267062be0bee528923c9f2ced9afa20ad3bb403bf19c8,,,,,,,,unmatched,,,0,,CatWISE2020,2026-07-21T07:38:07+00:00,4df7f30d67349fc3abd267062be0bee528923c9f2ced9afa20ad3bb403bf19c8,,,,,,,,not_published_in_vizier_table,unmatched,,,0,,unWISE Catalog,2026-07-21T07:38:07+00:00,4df7f30d67349fc3abd267062be0bee528923c9f2ced9afa20ad3bb403bf19c8,,,,,,,,,match_unmatched,False,,,insufficient_color,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.223109231721136,,wise_w1,pass_uncertainty_unavailable,836026140622.4784,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,141.53339138697655,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,5.8323778920754386,pass_model_relation,24.266841759221506,pass_model_relation,1.3841256687220602
20,phineas,halo,194041777780157594,FRB 20230307A,177.7780675,71.70558959,0.271,0.2146,0.0,DESI spec,REX,confirmed,True,True,111.8,,,matched,N77R002597,0.005020366374626474,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,7d9b41f0ad7de698c1ed3aca32f92741a90f47c45fabd907c62fe151e780873b,3.0,matched,J115106.76+714220.0,0.14889230609162496,1,,AllWISE,2026-07-21T07:38:07+00:00,3fe49f86a515a87b987da28fc5882292b832f2ebe2f36dc5a94e6f861f8dd7dd,16.038999557495117,0.04500000178813934,15.722000122070312,0.10000000149011612,AAUU,0000,0.0,matched,J115106.75+714220.0,0.03939074272192437,1,,CatWISE2020,2026-07-21T07:38:07+00:00,d7e97d400e983d3a0c0bcafeb48ab0de90343558e508b634623f224fe5138e89,16.033000946044922,0.02227151189247445,15.765000343322754,0.04431576345951548,1N000,00,,not_published_in_vizier_table,ambiguous,1755p711o0028408,0.06153371650881922,2,0.09193481551744913,unWISE Catalog,2026-07-21T07:38:07+00:00,fc84fffe1c68ed45bd4380c19fc66237adff07dbd6bc0f94f61336c490ee0b55,403.2099914550781,6.060100078582764,497.7300109863281,21.073999404907227,1.0,1.0,0.9664,0.9673,pass,False,0.3169994354248047,0.1096585630899647,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,10.672284480542231,,ps1_taylor,pass_uncertainty_unavailable,1707590432605.2102,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,234.35417571626624,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,7.314318626770591,pass_model_relation,32.04046578700086,pass_model_relation,0.47705571986631384
21,phineas,halo,194051777813062524,FRB 20230307A,177.7811322,71.70977418,0.271,0.1096,0.0,DESI spec,DEV,confirmed,True,True,101.7,,,matched,N77R002619,0.012738762627833503,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,7bdb7e5e99f8e6c121120ba05893acb4470f9a04a53d9ccd4e91f81c2c93091c,0.0,matched,J115107.45+714235.2,0.1408453255867008,1,,AllWISE,2026-07-21T07:38:07+00:00,13a8c2bce5919576bdab36d7bb02fc05aa6ee289692be27c284988bd48be55ee,15.718000411987305,0.03999999910593033,15.482999801635742,0.08399999886751175,AAUU,0000,0.0,matched,J115107.54+714235.7,0.6495950030415102,1,,CatWISE2020,2026-07-21T07:38:07+00:00,cf3447df3fbcbc2f0bfa43947a30d6165d56ac2836f60b72daf5c5b9153a16ba,15.598999977111816,0.016847630763488216,15.510000228881836,0.0344678160240676,3N000,00,,not_published_in_vizier_table,matched,1800p711o0027563,0.1106982996071301,3,0.9866526102188269,unWISE Catalog,2026-07-21T07:38:07+00:00,e8bc30971cfcded57a210090b6a3ef04744bba27841d69e98acf8e1c3fb9d38b,572.8499755859375,6.475800037384033,656.7899780273438,21.410999298095703,1.0,1.0,0.9578,0.9575,pass,False,0.2350006103515625,0.09303762539003456,outside_validated_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,9.988535708575595,,ps1_taylor,pass_uncertainty_unavailable,356081744303.46747,,Moster13_Table1_redshift_dependent,Msun,pass_uncertainty_unavailable,144.27622828823223,,200_times_critical_density_Planck18,proper_kpc,pass_uncertainty_unavailable,8.912524547990426,pass_model_relation,16.18803151804651,pass_model_relation,0.7048978283298738
22,phineas,cluster,"J115120.4+714435, 1254337",FRB 20230307A,177.83488,71.74319,0.271,0.2,0.0001,DESI spec,cluster,confirmed,True,True,603.6,1.48,0.729,matched,N77R002800,0.04291461925864794,2,0.4196732104794073,GSC 2.4.2,2026-07-21T07:38:07+00:00,3492389b96c89ff752ff2535666c72bb3fc8f01d77b963a4f9ff4ffa191e8391,3.0,matched,J115120.33+714435.3,0.23759151051209376,1,,AllWISE,2026-07-21T07:38:07+00:00,7388801d069f493d75c7fe3f59b36ffe4a7b4b852bb1da6d85fa297432999179,13.763999938964844,0.02500000037252903,13.479999542236328,0.027000000700354576,AAUU,0000,5.0,matched,J115120.36+714433.5,1.9006959546357338,2,2.56422830525642,CatWISE2020,2026-07-21T07:38:07+00:00,2f9d18ccd068b21f5b4dd3d9f6a9bf4f1685d814c0471c38befdd6597138f351,14.484999656677246,0.013571702559476618,14.248000144958496,0.016286043071371943,3N000,00,,not_published_in_vizier_table,matched,1755p711o0029262,0.7931282118754043,4,2.0400713801863746,unWISE Catalog,2026-07-21T07:38:07+00:00,b8c38af0dea445a1ceabb44fb763a2958a9640ad8b5d59c10aefd3283d8c121a,2414.300048828125,10.496999740600586,3703.10009765625,29.267000198364258,1.0,1.0,0.785,0.914,pass,True,0.2840003967285156,0.03679673975294006,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
23,phineas,cluster,"J115128.2+713637, 1254415",FRB 20230307A,177.86761,71.61024,0.271,0.1916,0.0001,DESI spec,cluster,confirmed,True,False,1054.7,1.86,0.841,matched,N77Q004575,0.04302466274346825,3,0.35146524773412996,GSC 2.4.2,2026-07-21T07:38:07+00:00,6efa445d8795c6b3d4727b0c0c95be5090e5e27906a4b4e0c2b53aa9b463a084,3.0,matched,J115128.25+713636.9,0.15474256845675918,1,,AllWISE,2026-07-21T07:38:07+00:00,94c205317fbcf3de69744f2b6a3eec311c3b496dfea4971451fd1548314a467b,13.41100025177002,0.024000000208616257,13.192999839782715,0.026000000536441803,AABU,0000,1.0,matched,J115128.25+713636.8,0.08943646404476084,1,,CatWISE2020,2026-07-21T07:38:07+00:00,71004604873e280da0c125e58f980709c146e32397698d59a4e1a50389e43b00,13.291000366210938,0.01357170255947662,13.133999824523926,0.009694073256769012,1N000,00,,not_published_in_vizier_table,ambiguous,1755p711o0026264,0.0959624629442947,2,0.10776534789139877,unWISE Catalog,2026-07-21T07:38:07+00:00,cc51e9130e56aace4a82b0de4952c248e3fe80a7b85c290a3160d1b0a445315f,4422.89990234375,11.85200023651123,5485.39990234375,31.458999633789062,1.0,1.0,0.9977,0.9989,pass,True,0.2180004119873047,0.035383612561587806,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
24,phineas,cluster,"J114944.0+714348, 1253496",FRB 20230307A,177.4332,71.7301,0.271,0.244,0.0,DESI spec,cluster,confirmed,True,False,1569.2,0.52,0.531,matched,N77R002778,0.012376156446647232,1,,GSC 2.4.2,2026-07-21T07:38:07+00:00,92a14b9c573fde23fe7b4806ae31767a54002368ade2e285e9d8d2f22d86c3a9,3.0,matched,J114943.97+714348.4,0.06648780562517578,1,,AllWISE,2026-07-21T07:38:07+00:00,6aa73e7f83e14a49b94d4e9282e874a16d5d12882f821acced7076f221d56b11,14.29699993133545,0.027000000700354576,13.956000328063965,0.03200000151991844,AAUU,0000,0.0,ambiguous,J114944.28+714347.7,1.536945032926438,3,1.6187100528619311,CatWISE2020,2026-07-21T07:38:07+00:00,06375ada2465ea26c7ef3fd98414b4a3c0775608043970e00230a15648d4a62a,15.25100040435791,0.09620447383932793,14.968999862670898,0.09771625842823164,3N000,00,,not_published_in_vizier_table,matched,1755p711o0028857,0.8076737742935509,2,2.978359715544249,unWISE Catalog,2026-07-21T07:38:07+00:00,838350187300f0456f3ab19e338af39f80306ba6eafb509a852961e0ade0df60,1367.0,8.969900131225586,2085.60009765625,26.336000442504883,1.0,1.0,0.7083,0.8217,pass,False,0.3409996032714844,0.04186884444421568,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
25,phineas,cluster,"J115140.5+712732, 1254506",FRB 20230307A,177.91873,71.45892,0.271,0.1758,0.0001,DESI spec,cluster,confirmed,True,False,2104.7,0.93,0.633,matched,N77Q009300,1.4179698189386125,3,2.0209455514172805,GSC 2.4.2,2026-07-21T07:38:07+00:00,ebcf5964ff0859fa99ab2e28a3081c8c4c787e126e94ceeef7f3ed6551bb3a86,3.0,matched,J115140.37+712732.0,0.5927307995437129,1,,AllWISE,2026-07-21T07:38:07+00:00,5648377e07451908fa65147e1c02bc0bf2ac0a9a3ce26ba42a5cab872397adc8,13.269000053405762,0.024000000208616257,13.03600025177002,0.026000000536441803,AABU,0000,1.0,matched,J115140.42+712732.0,0.37003794038645305,1,,CatWISE2020,2026-07-21T07:38:07+00:00,b5ab8311aecf111152e825e838ac107728187d0e7451f035fbc3655d51393f54,13.057999610900879,0.012666922388844844,12.975000381469727,0.008351816959677918,2N000,00,,not_published_in_vizier_table,ambiguous,1755p711o0096691,0.5611030737744852,3,0.8340052680827793,unWISE Catalog,2026-07-21T07:38:07+00:00,bd9841577815f53f7c752799e764083589a1b42032b2bf1ddfc2f835fa9a483b,0.0,0.0,6287.2998046875,32.48400115966797,0.0,1.0,0.0,0.9989,pass,True,0.2329998016357422,0.035383612561587806,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
26,phineas,cluster,"J115400.9+713320, 1255773",FRB 20230307A,178.50381,71.55566,0.271,0.1549,0.0,DESI spec,cluster,confirmed,True,False,3060.1,0.51,0.563,matched,N77Q004040,0.09778713959522481,2,0.4620417595351396,GSC 2.4.2,2026-07-21T07:38:07+00:00,037c519df2779b651b7723ce4defda342b62e80767cd6a9a3f4521c625c0939f,3.0,matched,J115400.92+713320.3,0.061443278451432465,1,,AllWISE,2026-07-21T07:38:07+00:00,4120778be75fbc838c85487282a554490f08252f89f6a2c5c23a826bfc005aeb,13.800000190734863,0.024000000208616257,13.550000190734863,0.02800000086426735,AABU,0000,1.0,matched,J115400.57+713319.4,1.9080744705027843,2,2.733689416751515,CatWISE2020,2026-07-21T07:38:07+00:00,73acb842c2aa7411c2944571b288257953ddb84c7b0839571f07415d9d3c8ad5,14.505999565124512,0.013571702559476618,14.324999809265137,0.01142880215534873,3N000,00,,not_published_in_vizier_table,matched,1800p711o0024085,0.20623916754783236,2,1.747688002710987,unWISE Catalog,2026-07-21T07:38:07+00:00,eba2392777a675fb43a2742f27e6cbaba69b88b486d551bb4c1fe8d2cff40a10,3219.60009765625,10.503000259399414,1796.9000244140625,27.889999389648438,1.0,1.0,0.9907,0.4968,pass,True,0.25,0.0368781786211379,not_selected_within_depth,,,Cluver14_Eq2,dex(log10_Msun),diagnostic_only,not_rest_frame,,,cluster_catalog_M500_R500,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,Msun,not_applicable_cluster,,,not_computed_without_cluster_conversion_model,proper_kpc,not_applicable_cluster,,not_applicable_cluster,,not_applicable_cluster,
